,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
366,4,57,22.80941677093506,11.806203842163086,0.725,1,4,64,17,512,1792,0.02137471907919566,0.9749380624107719,0.0965065503082679,0.4575687153033241,0.0059176033243649425,32,8,10
367,4,58,44.53294777870178,5.91123628616333,0.82,4,2,64,21,512,1792,0.047294579071162024,0.9330653636304956,0.17271807633273645,0.5319395438002031,0.0001,32,8,10
368,4,59,66.45057201385498,5.944915056228638,0.839,6,2,32,33,256,1024,0.0069080088502614274,0.9083422261156702,0.13944783947650488,0.8976670265012677,0.002256638417822002,32,8,10
369,4,60,69.33323240280151,8.846734046936035,0.809,5,3,32,18,512,512,0.031120653172571726,0.9843158767431311,0.0782315491570181,0.7168423653781848,0.009747430526248617,32,8,10
370,4,61,33.89782190322876,8.842661142349243,0.769,2,3,32,14,4,512,0.046542208473569026,0.9302131749895391,0.09464124557576618,0.41548536678427994,0.009843636426692967,32,8,10
371,4,62,33.726011514663696,8.858751058578491,0.78,2,3,64,21,768,1792,0.07315030763898253,0.9430146503339779,0.06150200472491033,0.39295254860428186,0.009796770468215497,32,8,10
372,4,63,44.59966254234314,5.978878974914551,0.82,7,2,128,2,256,7,0.009547175754627497,0.9709636407954048,0.07460125965502207,0.9538418648640499,0.0009712318290418883,32,8,10
373,4,64,11.40479326248169,5.8851940631866455,0.729,1,2,64,8,4,768,0.06583745429579393,0.9392276650312565,0.14136114628906668,0.8541451048807024,0.0054616530815609346,32,8,10
374,4,65,79.54347324371338,8.785601615905762,0.827,6,3,64,29,256,1792,0.0072265913572262,0.9787394269718407,0.1235469791710705,0.954506384089715,0.004037226539769528,32,8,10
375,4,66,81.0438859462738,8.828960657119751,0.832,6,3,64,29,256,1792,0.06583745429579393,0.9397254703241007,0.16682672921006586,0.3429628250807572,0.009325505436823592,32,8,10
376,4,67,133.6531720161438,11.72045636177063,0.758,6,4,64,7,512,256,0.09666348574636781,0.9392276650312565,0.14136114628906668,0.8541451048807024,0.0054616530815609346,32,8,10
377,4,68,56.63356876373291,8.822395086288452,0.797,6,3,64,21,768,1792,0.07315030763898253,0.9430146503339779,0.06150200472491033,0.39295254860428186,0.009796770468215497,32,8,10
378,4,69,77.64844393730164,5.912972450256348,0.825,7,2,32,9,512,1792,0.0025173276490566884,0.9856430887967907,0.1746158731062525,0.41877722873968204,0.0029520176164255937,32,8,10
379,4,70,68.0658586025238,8.880954027175903,0.816,5,3,32,5,512,256,0.06031122667881102,0.9393859467399516,0.1746158731062525,0.41877722873968204,0.0029520176164255937,32,8,10
380,4,71,79.50498342514038,8.925690174102783,0.841,6,3,32,9,512,1792,0.0025173276490566884,0.9856430887967907,0.0665343760388888,0.6490689755696049,0.0005861674824415899,32,8,10
381,4,72,66.67142987251282,5.883223295211792,0.833,7,2,64,21,768,1792,0.06583745429579393,0.9392276650312565,0.14136114628906668,0.8541451048807024,0.0054616530815609346,32,8,10
382,4,73,79.48639941215515,8.891805648803711,0.844,6,3,64,29,256,1792,0.07315030763898253,0.9430146503339779,0.06150200472491033,0.39295254860428186,0.009796770468215497,32,8,10
383,4,74,133.5903844833374,11.694523334503174,0.798,6,4,32,15,512,512,0.016339691028942532,0.9550387859747453,0.10332620884061428,0.11014085325223695,0.004898963905459018,32,8,10
384,4,75,45.236377477645874,8.871782779693604,0.8,3,3,64,3,256,1536,0.023375945425074023,0.9456382895116866,0.17296410220332575,0.43965679922539036,0.008811426075906412,32,8,10
385,4,76,90.20358610153198,11.740209341049194,0.819,4,4,128,7,4,1280,0.01885385119226106,0.9,0.05797426532196953,0.8842890345768994,0.008914104187423371,32,8,10
386,4,77,68.11027455329895,8.913970947265625,0.814,5,3,128,20,512,1280,0.008519148412302583,0.9687150216920433,0.08076824670341966,0.24235900571411956,0.0028341188416411904,32,8,10
387,4,78,67.32167387008667,11.88618016242981,0.803,3,4,128,13,128,1792,0.05179416036656813,0.9670720531073489,0.162973569439109,0.31837497808003656,0.004181370852281821,32,8,10
388,4,79,91.08207416534424,8.981073379516602,0.83,7,3,32,13,768,1536,0.027453261436175488,0.9507199697632319,0.12929316177004335,0.355377022287234,0.0034006960709424263,32,8,10
389,4,80,22.51674461364746,5.911571741104126,0.766,2,2,64,17,512,1792,0.02137471907919566,0.9749380624107719,0.12440818778319201,0.4451158627679537,0.0019710993606861533,32,8,10
390,4,81,111.47443890571594,11.74556851387024,0.785,5,4,3,34,768,1536,0.038234510043824554,0.9166291624835359,0.0965065503082679,0.4575687153033241,0.0059176033243649425,32,8,10
391,4,82,67.35230302810669,11.973259925842285,0.801,3,4,64,13,768,1536,0.027453261436175488,0.9507199697632319,0.12929316177004335,0.355377022287234,0.0034006960709424263,32,8,10
392,4,83,91.0282051563263,8.88035249710083,0.823,7,3,32,13,128,1792,0.05179416036656813,0.9670720531073489,0.162973569439109,0.31837497808003656,0.004181370852281821,32,8,10
393,4,84,45.008363246917725,12.503462076187134,0.769,2,4,128,24,768,1280,0.013516109479687446,0.9230437568240436,0.12613232994907547,0.2586992531035802,0.008893559232479236,32,8,10
394,4,85,111.28531074523926,11.937691926956177,0.821,5,4,32,35,768,512,0.08459750991059825,0.9773986640560116,0.08368077779838737,0.37739606280789306,0.007647218211166358,32,8,10
395,4,86,22.9608154296875,11.725842952728271,0.713,1,4,3,25,768,1024,0.08120437316826935,0.972449130511911,0.1784648398321268,0.20914021100048824,0.00869658073386156,32,8,10
