,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
164,8,8,44.27174997329712,13.697622299194336,0.946,2,4,64,42,128,512,0.03511889620605091,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
165,8,9,22.025002241134644,10.18828296661377,0.844,1,3,32,18,128,1536,0.0523702914827628,0.9430366891876418,0.06980183243202624,0.974500419674581,0.0001,32,8,10
166,8,10,51.59731197357178,6.96197509765625,0.966,5,2,128,43,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
167,8,11,48.298301458358765,6.8126749992370605,0.964,5,2,128,43,512,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
168,8,12,33.027825593948364,6.93577766418457,0.954,3,2,128,41,128,512,0.03511889620605091,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
169,8,13,44.25218987464905,13.52022123336792,0.934,2,4,64,42,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0001,32,8,10
170,8,14,84.40925216674805,6.786622047424316,0.906,8,2,3,4,512,1536,0.04999446270025716,0.9623472847238512,0.06980183243202624,0.974500419674581,0.0001,32,8,10
171,8,15,22.11629033088684,10.050318717956543,0.854,1,3,32,18,128,1536,0.0523702914827628,0.9430366891876418,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
172,8,16,33.09356164932251,6.908679008483887,0.946,3,2,128,41,768,256,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
173,8,17,54.75671339035034,6.700571537017822,0.96,5,2,128,43,768,768,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0001,32,8,10
